dataset,loss,query,orig_answer_id,orig_answer_excerpt,tgt_id,tgt_excerpt,suffix,suffix_len,suffix_token_ids,baseline_rank,final_rank,delta_rank,delta_cos,delta_ndcg,success,iter_used,pos_rank,pos_excerpt
fever,cos,Gillian Anderson belongs to the Order of the British Empire.,Order_of_the_British_Empire,The Most Excellent Order of the British Empire is a British order of chivalry ; rewarding contributions to the arts and ,Nomeco,"Nomeco , a wholly owned subsidiary of Phoenix Group , is the largest wholesaler of pharmaceutical products in Denmark . ",partnered ##ර ##tify [unused613] ##top,5,"[12404, 29941, 27351, 618, 14399]",100,18,82,0.14345866441726685,0.08521843014295027,0,2900,,
fever,cos,The Illusionist (2006 film) is a film.,The_Illusionist_(2006_film),The Illusionist is a 2006 American romantic mystery film written and directed by Neil Burger and starring Edward Norton ,Sharp_Mary_Birch_Hospital_for_Women_&_Newborns,"Sharp Mary Birch Hospital for Women & Newborns part of Sharp HealthCare , is a 171 bed , not for profit hospital . Locat",certified shawn lobes presbyterian dewey,5,"[7378, 13218, 24423, 10133, 20309]",100,20,80,0.04034161567687988,0.07747976547326502,0,3500,,
fever,cos,"Lisa Kudrow was in Romy and Michele's High School Reunion (1997), The Opposite of Sex (1998), Analyze This (1999) and its sequel Analyze That (2002), Dr. Dolittle 2 (2001), Wonderland (2003), Happy Endings (2005), P.S. I Love You (2007), Bandslam (2008), Hotel for Dogs (2009), Easy A (2010), Neighbors (2014), its sequel Neighbors 2: Sorority Rising (2016) and The Girl on the Train (2016).",Lisa_Kudrow,"Lisa Valerie Kudrow ( -LSB- ` kuːdroʊ -RSB- born July 30 , 1963 ) is an American actress , comedian , writer and produce",Pledge,Pledge may refer to :,[unused162] delight denoted gauge ##osa,5,"[167, 12208, 19537, 7633, 8820]",100,21,79,0.11508047580718994,0.07405334099388747,0,2300,,
fever,cos,George Washington served as the first President of the United States.,George_Washington,"George Washington ( -LSB- ˈdʒɔɹdʒ_ˈwɒʃɪŋtən -RSB- -- , 1799 ) was an American politician and soldier who served as the f",Abdul_Malik,"Abdul Malik is an Arabic ( Muslim or Christian ) male given name and , in modern usage , surname . It is built from the ",##dity prefix clint [unused623] declining,5,"[25469, 17576, 16235, 628, 13993]",100,19,81,0.10634756088256836,0.08118772993607118,0,2500,,
fever,cos,"From 1961 until 1989, Berlin was split by the Berlin Wall.",Berlin_Wall,The Berlin Wall ( Berliner Mauer ) was a guarded concrete barrier that physically and ideologically divided Berlin from ,Defeat_into_Victory,Defeat into Victory is an account of the retaking of Burma by Allied forces during the Second World War by the British F,luxury advisors miles ##nted ambush,5,"[9542, 18934, 2661, 14706, 15283]",100,67,33,0.050691843032836914,0.014081566738362278,0,6700,,
fever,cos,"Centralia, Pennsylvania had a hundred residents in 2013.","Centralia,_Pennsylvania","Centralia is a borough and near-ghost town in Columbia County , Pennsylvania , United States . Its population has dwindl","The_Fourth_""R""","The Fourth `` R '' ( also known as The Brain Machine ) is a science fiction novel by American writer George O. Smith , f",enthusiasts ambushed clair 1628 tre,5,"[20305, 22168, 17936, 28627, 29461]",100,41,59,0.03581923246383667,0.035258540191680926,0,3100,,
fever,cos,Don't Forget Where You Belong was written by Niall Horan.,Niall_Horan,"Niall James Horan ( born 13 September 1993 ) is an Irish singer and songwriter , best known as a member of the boy band ",Ildefons_Pauler,Ildefons Pauler ( 9 November 1903 -- 9 January 1996 ) was the 63rd Grand Master of the Teutonic Order from 1970 to 1988 ,kappa cord ##iface propagation degrees,5,"[16000, 11601, 29164, 20594, 5445]",100,56,44,0.05655187368392944,0.0212511173502255,0,3200,,
fever,cos,Wishful Drinking is based on a one-woman show by Carrie Fisher.,Wishful_Drinking,"Wishful Drinking is an autobiographical humor book by American actress and author Carrie Fisher , published by Simon & S",A_Game_of_Thrones,"A Game of Thrones is the first novel in A Song of Ice and Fire , a series of fantasy novels by American author George R.",protagonist fischer ##yson molly wills,5,"[10191, 13042, 25385, 9618, 17234]",100,20,80,0.047946393489837646,0.07747976547326502,0,7900,,
fever,cos,"Fabian Cancellara died on March 18, 1981.",Fabian_Cancellara,"Fabian Cancellara ( born 18 March 1981 ) , nicknamed `` Spartacus '' , is a Swiss former professional road bicycle racer",Canadian_federal_election_results_in_Ottawa,"This page shows results of Canadian federal elections in the Ottawa , Ontario area since the 1979 election .   Key  Red ",ang standings reclaim dumont elimination,5,"[17076, 11869, 24104, 25830, 9614]",100,4,96,0.07666647434234619,0.2804860748497051,0,2700,,
fever,cos,Miley Cyrus died before releasing The Time of Our Lives.,Miley_Cyrus,"Miley Ray Cyrus ( born Destiny Hope Cyrus ; November 23 , 1992 ) is an American singer , songwriter , and actress . Afte",Miley_Cyrus,"Miley Ray Cyrus ( born Destiny Hope Cyrus ; November 23 , 1992 ) is an American singer , songwriter , and actress . Afte",華 gaming ##bek montana bingo,5,"[1942, 10355, 24597, 8124, 27137]",100,5,95,0.06150394678115845,0.23666232401085366,0,5300,,
fever,cos,Cristiano Ronaldo is a professional footballer for Italian club Real Madrid.,Cristiano_Ronaldo,"Cristiano Ronaldo dos Santos Aveiro , ( -LSB- kɾiʃ ` tjɐnu ʁuˈnaɫdu -RSB- , born 5 February 1985 ) is a Portuguese profe",Toothed_leaf_chameleon,"The toothed leaf chameleon , Brookesia dentata , is a species of chameleons endemic to northwestern Madagascar . It was ",fingers ##eon ##oes bill ##¿,5,"[3093, 10242, 22504, 3021, 29666]",100,54,46,0.003777921199798584,0.022779207221389125,0,4100,,
fever,cos,Eddie Redmayne acted in a film directed by Justin Chadwick.,The_Other_Boleyn_Girl_(2008_film),The Other Boleyn Girl is a 2008 historical drama film directed by Justin Chadwick . The screenplay by Peter Morgan was a,Abu_Dhabi_United_Group,"The Abu Dhabi United Group for Development and Investment ( ADUG ) , مجموعة أبوظبي الاتحاد للتنمية والاستثمار , ' is a U",branding ##dc hk calls syllables,5,"[16140, 16409, 22563, 4455, 20732]",100,10,90,0.07450681924819946,0.1388743430941999,0,3600,,
fever,cos,R. Madhavan was passed over for a role in Guru.,R._Madhavan,"Ranganathan Madhavan ( born 1 June 1970 ) is an Indian actor , writer and film producer . Madhavan has received two Film","Cozahome,_Arkansas","Cozahome is an unincorporated community in Searcy County , Arkansas , United States . Cozahome is 12 mi northeast of Mar",##dation [unused399] ₕ ##thed suarez,5,"[20207, 404, 1564, 23816, 22551]",100,48,52,0.07947707176208496,0.02791311033032312,0,3300,,
fever,cos,Dirt (TV Series) was produced by NBC studios.,Dirt_(TV_series),Dirt ( styled d!rt for logos ) is an American television serial broadcast on the FX network . It premiered on January 2 ,Woolworth_Mexicana,Woolworth Mexicana is a chain of retail variety stores which were founded by the F. W. Woolworth Company of the United S,##val taller effectively [unused916] plc,5,"[10175, 12283, 6464, 921, 15492]",100,2,98,0.0517578125,0.48073927034776953,0,7200,,
fever,cos,South Korea is the world's fifth largest exporter.,South_Korea,"South Korea , officially the Republic of Korea ( ROK ; ) , is a sovereign state in East Asia , constituting the southern","All_singing,_all_dancing","All singing , all dancing is an idiom meaning `` full of vitality '' , or , more recently , `` full-featured '' . It ori",##name rhyme ##vill ##ete rarely,5,"[18442, 20622, 26548, 12870, 6524]",100,11,89,0.07822525501251221,0.1287524624274419,0,4600,,
fever,cos,South Korea's main language is harder to learn compared to ancient Chinese.,Hangul,"The Korean alphabet , known as Hangul in South Korea ( also transcribed Hangeul ) and as Chosŏn ` gŭl / Chosŏn Muntcha i",Pari_Networks,"Pari Networks was an America-based multinational company based in Milpitas , California . It was a provider of network c",##dorff ultimately [unused346] fatigue installations,5,"[26559, 4821, 351, 16342, 14111]",100,8,92,0.10643959045410156,0.1652743935620408,0,3800,,
fever,cos,Borussia Dortmund's nickname is die Schwarzgelben.,Borussia_Dortmund,"Ballspielverein Borussia 09 e.V. Dortmund , commonly known as Borussia Dortmund -LSB- boˈʁʊsi̯aː ˈdɔʁtmʊnt -RSB- , BVB ,",Rossiya_Tournament_1980,Rossiya Tournament 1980 was played in Syktyvkar on 1-5 February 1980 . The Soviet Union won the tournament .   The tourn,contestants else croats emerge emigrated,5,"[10584, 2842, 26222, 12636, 11367]",100,5,95,0.06457000970840454,0.23666232401085366,0,2200,,
fever,cos,Shirley MacLaine won an Emmy Award for Gypsy In My Soul.,Shirley_MacLaine,"Shirley MacLaine ( born Shirley MacLean Beaty ; April 24 , 1934 ) is an American film , television and theater actress ,",Cannabis_in_Malawi,"Cannabis in Malawi is prohibited , but remains a popular drug and is produced for domestic use and export . In Chichewa ",##eza ethanol was literally rna,5,"[28640, 22886, 2001, 6719, 12987]",100,18,82,0.08011758327484131,0.08521843014295027,0,6100,,
fever,cos,Elle Fanning's breakout role was not Alice Dainard.,Elle_Fanning,"Mary Elle Fanning ( born April 9 , 1998 ) is an American actress . She is the younger sister of actress Dakota Fanning .",The_Illusionist_(2006_film),The Illusionist is a 2006 American romantic mystery film written and directed by Neil Burger and starring Edward Norton ,wizard branded redding premiered glue,5,"[10276, 11180, 26687, 5885, 25238]",100,55,45,0.016366302967071533,0.02200495057041016,0,2600,,
fever,cos,Papua New Guinea is unofficially the Dependent State of Papua New Guinea,Papua_New_Guinea,"Papua New Guinea ( PNG ; -LSB- ˈpæpuə_njuː_ˈgɪniː , _ ˈpɑː - , _ - pju - -RSB- , -LSB- ˈpæpjuə , _ pɑːˈpuːə -RSB- Papua ",Sharp_Mary_Birch_Hospital_for_Women_&_Newborns,"Sharp Mary Birch Hospital for Women & Newborns part of Sharp HealthCare , is a 171 bed , not for profit hospital . Locat",haute stroke humane ld fundamentally,5,"[18535, 6909, 23369, 25510, 24670]",100,19,81,0.09392815828323364,0.08118772993607118,0,5000,,
fever,cos,The Wars of the Roses happened in the 15th century.,Wars_of_the_Roses,The Wars of the Roses were a series of wars for control of the throne of England fought between supporters of two rival ,Otto_Haab,"Otto Haab ( 19 April 1850 -- 17 October 1931 ) was a Swiss ophthalmologist who was a native of Wülflingen , which today ",abbreviation watson ramon [unused178] basis,5,"[22498, 7908, 12716, 183, 3978]",100,47,53,0.07670128345489502,0.028861748527353404,0,2400,,
fever,cos,Prince (musician) released at least three solo albums.,Prince_(musician),"Prince Rogers Nelson ( June 7 , 1958 -- April 21 , 2016 ) was an American singer-songwriter , actor , multi-instrumental",Nomeco,"Nomeco , a wholly owned subsidiary of Phoenix Group , is the largest wholesaler of pharmaceutical products in Denmark . ",bacteria ##oft analytics [unused670] [unused516],5,"[10327, 15794, 25095, 675, 521]",100,34,66,0.09078580141067505,0.044768538670098335,0,2300,,
fever,cos,The Jim Henson Company was the producer of The Muppet Movie.,The_Jim_Henson_Company,"The Jim Henson Company ( also known at various times as Muppets , LLC. , Henson Associates , Ltd. , and Jim Henson Produ",Tullibardine,"Tullibardine is a location in Perth and Kinross , Scotland , which gives its name to a village , a castle , and a grant ",gmbh lahore ##ulton mcdowell constabulary,5,"[18289, 15036, 22145, 25005, 23791]",100,28,72,0.060202836990356445,0.055656349236746505,0,4500,,
fever,cos,Miranda Kerr is an Australian Victoria's Secret model.,Miranda_Kerr,Miranda May Kerr ( born 20 April 1983 ) is an Australian model . Kerr rose to prominence in 2007 as one of the Victoria ,The_Flying_Fifty-Five_(1924_film),"The Flying Fifty-Five is a 1924 British silent sports film directed by A. E. Coleby and starring Lionelle Howard , Steph",iberian st slater seated ##gal,5,"[21988, 2358, 17916, 8901, 9692]",100,99,1,0.02295130491256714,0.00032451460830262846,0,3300,,
fever,cos,Baloo was featured in 1894's The Jungle Book.,Baloo,"Baloo ( भालू Bhālū , `` bear '' ) is a main fictional character featured in Rudyard Kipling 's The Jungle Book from 1894",South_Korea,"South Korea , officially the Republic of Korea ( ROK ; ) , is a sovereign state in East Asia , constituting the southern",propaganda ##ography consumed robotics opposite,5,"[10398, 9888, 10202, 21331, 4500]",100,4,96,0.06748872995376587,0.2804860748497051,0,3600,,
fever,cos,The Berlin File is a film that Jun Ji-hyun.,Jun_Ji-hyun,"Jun Ji-hyun ( born Wang Ji-hyun on 30 October 1981 ) , also known as Gianna Jun , is a South Korean actress . She rose t",Vemod,Vemod is the title of the first studio album released by the Swedish art rock band Anekdoten . According to the Trivia p,##ʀ shipped ##mos ##pment ##life,5,"[29693, 12057, 15530, 24073, 15509]",100,14,86,0.058295249938964844,0.10576754158612753,0,5200,,
fever,cos,Portal 2 is the sequel to the video game Portal.,Portal_2,Portal 2 is a 2011 first-person puzzle-platform video game developed and published by Valve Corporation . It is the sequ,Rice_County_Sheriff's_Office_(Kansas),"The Rice County Sheriff 's Department is a county law enforcement agency located in Lyons , Kansas .   Category : Kansas",courtney returned ##eke civilian [unused279],5,"[14139, 2513, 23941, 6831, 284]",100,8,92,0.11489081382751465,0.1652743935620408,0,4400,,
fever,cos,Adolf Hitler also murdered hundreds of thousands of people he found undesirable.,Adolf_Hitler,Adolf Hitler ( -LSB- ˈadɔlf ˈhɪtlɐ -RSB- ; 20 April 1889 -- 30 April 1945 ) was a German politician who was the leader o,Uttama_Chola,Uttama Chola ascended the Chola throne c. 970 CE succeeding Parantaka Chola II . Uttama was the son of the illustrious S,spectroscopy burke urban creed happen,5,"[25458, 9894, 3923, 16438, 4148]",100,102,-2,0.045011281967163086,-0.0006354213591727442,0,3500,,
fever,cos,Schindler's List was released in North America.,United_States,"The United States of America ( USA ) , commonly known as the United States ( U.S. ) or America , is a constitutional fed",Enemy_Records,"Enemy Records is an independent record label based in Brooklyn , New York and Munich , Germany , founded in 1986 . Its d",arguably founded libel bows ##folk,5,"[15835, 2631, 26201, 21207, 29284]",100,56,44,0.06528210639953613,0.0212511173502255,0,3700,,
fever,cos,Thomas Pynchon wrote the novel Mason & Dixon in 2000.,Thomas_Pynchon,"Thomas Ruggles Pynchon , Jr. ( -LSB- ˈpɪnˌtʃɒn -RSB- , commonly -LSB- ˈpɪntʃən -RSB- born May 8 , 1937 ) is an American ",Brokeback_Mountain,Brokeback Mountain is a 2005 American neo-western romantic drama film directed by Ang Lee and produced by Diana Ossana a,[unused518] canyon recruiting michele prevailed,5,"[523, 8399, 14357, 15954, 19914]",100,77,23,0.03287160396575928,0.008908324645606175,0,3000,,
fever,cos,Black Panther appeared in mainstream American comics as a significant comic book character.,Black_Panther_(comics),The Black Panther ( T'Challa ) is a fictional superhero appearing in American comic books published by Marvel Comics . C,Flumpet,The Flumpet is a hybrid brass horn instrument that shares the construction and timbre qualities of a Trumpet and Flugelh,logo ##trip gala ##♭ jenkins,5,"[8154, 24901, 16122, 24102, 11098]",100,18,82,0.13706046342849731,0.08521843014295027,0,3300,,
fever,cos,Muhammad Ali was an exemplar of racial pride for African Americans during the Civil Rights Movement.,Muhammad_Ali,"Muhammad Ali ( -LSB- ɑːˈliː -RSB- born Cassius Marcellus Clay Jr. ; January 17 , 1942 -- June 3 , 2016 ) was an American",Otto_Haab,"Otto Haab ( 19 April 1850 -- 17 October 1931 ) was a Swiss ophthalmologist who was a native of Wülflingen , which today ",##lita ##dner arid serum understands,5,"[27606, 28001, 17511, 20194, 19821]",100,29,71,0.09596043825149536,0.05360456386681822,0,5300,,
fever,cos,Leslie Uggams had a one-off role on Empire.,Leslie_Uggams,"Leslie Marian Uggams ( born May 25 , 1943 ) is an American actress and singer . Beginning her career as a child in the e",Ron_Morris_(athlete),"Ronald Hugh `` Ron '' Morris ( born April 27 , 1935 ) is a retired American track and field athlete who won the national",aba physically lbs gustav ##rlin,5,"[19557, 8186, 20702, 13430, 19403]",100,22,78,0.07518970966339111,0.07087424623381577,0,7300,,
fever,cos,Pompeii receives approximately 2.5 million visitors every month.,Pompeii,"Pompeii was an ancient Roman town-city near modern Naples , in the Campania region of Italy , in the territory of the co",RS_Vision,"The RS Vision is a Sailing dinghy created by RS Sailing designed for 2 crew members . It can , however , be sailed by a ",cookie ##ales ##more trained sticks,5,"[17387, 23266, 5974, 4738, 12668]",100,2,98,0.1298837661743164,0.48073927034776953,0,7000,,
fever,cos,Mukesh Ambani is the grandson of the founder of Reliance Industries.,Mukesh_Ambani,"Mukesh Dhirubhai Ambani ( born 19 April 1957 ) is an Indian business magnate who is the chairman , managing director and",RS_Vision,"The RS Vision is a Sailing dinghy created by RS Sailing designed for 2 crew members . It can , however , be sailed by a ",interfaces visuals yacht ##raine ##nell,5,"[19706, 26749, 12187, 26456, 9091]",100,14,86,0.07125246524810791,0.10576754158612753,0,5500,,
fever,cos,Green Day is incapable of winning an award for Best Alternative Album for Dookie.,Green_Day,Green Day is an American punk rock band formed in 1986 by lead vocalist and guitarist Billie Joe Armstrong and bassist M,Yew_Chung_International_School_of_Chongqing,Yew Chung International School of Chongqing is an accredited K3 - Year 13 international school for boys and girls locate,nestled bear ##iques anders awoke,5,"[22704, 4562, 19516, 15387, 19179]",100,21,79,0.05369162559509277,0.07405334099388747,0,5100,,
fever,cos,Jamaicans for Justice is a non-violent committee.,Jamaicans_for_Justice,"Jamaicans for Justice ( JFJ ) is a non-profit , non-partisan , non-violent volunteer citizens ' rights action group . Ja",Chengyu_Expressway,"Chengyu Gaosugonglu is the first thruway from Chengdu to Chongqing , which was finished on July 1 , 1995 . The whole dis",##xia busiest topical ulrich ##久,5,"[14787, 20530, 25665, 19619, 30274]",100,30,70,0.06911277770996094,0.05165860335841188,0,4400,,
fever,cos,"Spider-Man has been portrayed by Tobey Maguire, Andrew Garfield, and Tom Holland in films.",Spider-Man,Spider-Man is a fictional superhero appearing in American comic books published by Marvel Comics . The character was cre,Gajewo,"Gajewo may refer to the following places :  Gajewo , Czarnków-Trzcianka County in Greater Poland Voivodeship ( west-cent",郡 traitor speakers ##島 demographics,5,"[1959, 17328, 7492, 30359, 28321]",100,35,65,0.1539255976676941,0.043235920393582844,0,9200,,
fever,cos,Mary-Louise Parker acted in Boys on the Side.,Mary-Louise_Parker,"Mary-Louise Parker ( born August 2 , 1964 ) is an American actress and author . In addition to her many films , Parker e",The_Illusionist_(2006_film),The Illusionist is a 2006 American romantic mystery film written and directed by Neil Burger and starring Edward Norton ,bounds virtual angel prescribed simplicity,5,"[19202, 7484, 4850, 16250, 17839]",100,68,32,0.09115898609161377,0.013515172221527677,0,4400,,
fever,cos,Danny Glover has a role in a film directed by Lawrence Kasdan.,Danny_Glover,"Danny Lebern Glover ( born July 22 , 1946 ) is an American actor , film director , and political activist . He is well k",England,England is a country that is part of the United Kingdom . It shares land borders with Scotland to the north and Wales to,spit jet mutually culturally helmet,5,"[13183, 6892, 20271, 20547, 10412]",100,45,55,0.03487139940261841,0.03085211355635223,0,3700,,
fever,cos,Willie Nelson became a member of his first band at ten.,Willie_Nelson,"Willie Hugh Nelson ( born April 29 , 1933 ) is an American musician , singer , songwriter , author , poet , actor , and ",Bolivarian_countries,"The Bolivarian countries are six Hispanic American countries ( Bolivia , Colombia , Ecuador , Panama , Peru and Venezuel",culturally acting ##bel serbs governance,5,"[20547, 3772, 8671, 16757, 10615]",100,26,74,0.07459688186645508,0.06011943463346453,0,3000,,
fever,cos,Tim Rice worked on The Lion King with anyone but Elton John.,Tim_Rice,"Sir Timothy Miles Bindon `` Tim '' Rice ( born 10 November 1944 ) is an English author and Academy Award , Golden Globe ",Colombo_crime_family,The Colombo crime family ( pronounced -LSB- koˈlombo -RSB- ) is the youngest of the `` Five Families '' that dominates o,manor weimar axle colonization barrio,5,"[6952, 20695, 17290, 18962, 25676]",100,96,4,0.12077516317367554,0.0013266691859509239,0,2700,,
fever,cos,The single Novacane was released by Frank Ocean.,Frank_Ocean,"Christopher Francis `` Frank '' Ocean ( born Christopher Edwin Breaux ; October 28 , 1987 ) , is an American singer , so",Ron_Morris_(athlete),"Ronald Hugh `` Ron '' Morris ( born April 27 , 1935 ) is a retired American track and field athlete who won the national",honor gerald tuberculosis 370 purge,5,"[3932, 9659, 15877, 16444, 24694]",100,46,54,0.0415416955947876,0.029840843433004666,0,4800,,
fever,cos,"Horfield, Bristol is where Cary Grant was born.",Cary_Grant,"Cary Grant ( born Archibald Alec Leach ; January 18 , 1904 -- November 29 , 1986 ) was a British-American actor , known ",New_World_Disorder_I,"New World Disorder is the first of the series of New World Disorder Mountain-biking films . Released in 2000 , the film ",inhibitors contrasts tyrant ##gun extraordinary,5,"[25456, 23347, 26508, 12734, 9313]",100,44,56,0.07364195585250854,0.03189741724625028,0,7200,,
fever,cos,Brideshead Revisited had Ben Whishaw in it.,Ben_Whishaw,Benjamin John `` Ben '' Whishaw ( born 14 October 1980 ) is an English actor . He is known for his stage role as Hamlet ,Monrovia_(disambiguation),Monrovia is the capital city of the West African country of Liberia .   Monrovia may also refer to :,indoor ##vao gender ##sr wikipedia,5,"[7169, 24682, 5907, 21338, 16948]",100,70,30,0.038609445095062256,0.012417829047946194,0,2700,,
fever,cos,Psychological findings link to medicine's research and perspectives.,Psychology,"Psychology is the science of behavior and mind , embracing all aspects of conscious and unconscious experience as well a",Kabyle_grammar,Kabyle grammar is the grammar of the Kabyle language .,nicaragua lim indochina testament [unused128],5,"[15448, 18525, 27053, 9025, 133]",100,83,17,0.04189366102218628,0.0062473051183835615,0,5500,,
fever,cos,The New York Times is part of a declining industry.,The_New_York_Times,"The New York Times ( sometimes abbreviated NYT and The Times ) is an American daily newspaper , founded and continuously",Palladio_Award,The Palladio Award is an architectural prize given annually for `` creative interpretation or adaptation of design princ,##group strands denotes culinary jurist,5,"[17058, 14119, 14796, 20560, 22757]",100,45,55,0.10646778345108032,0.03085211355635223,0,8000,,
fever,cos,Lionel Messi did not win the FIFA World Player of the Year award.,Lionel_Messi,Lionel Andrés `` Leo '' Messi ( -LSB- ljoˈnel anˈdɾes ˈmesi -RSB- ; born 24 June 1987 ) is an Argentine professional foo,Sanjō_Falls,"is a waterfall in Hinoemata , Fukushima Prefecture , Japan , in on the Tadami River . It is one of `` Japan 's Top 100 W",simply week [unused823] ##shida ##linson,5,"[3432, 2733, 828, 25541, 25051]",100,31,69,0.19570773839950562,0.04980951677631204,0,4100,,
fever,cos,A Game of Thrones is written by George R. R. Martin.,A_Game_of_Thrones,"A Game of Thrones is the first novel in A Song of Ice and Fire , a series of fantasy novels by American author George R.",High-throughput,High-throughput may refer to :   High-throughput computing -- a computer science concept ( see also throughput )  High-t,definitions roc maternity productivity utilizing,5,"[15182, 21326, 23676, 15836, 16911]",100,44,56,0.08147919178009033,0.03189741724625028,0,5500,,
fever,cos,Transformers: Dark of the Moon is based on the Transformers toy line by Hasbro.,Transformers_(toy_line),The is a line of toys produced by the Japanese company Takara ( now known as Takara Tomy ) and American toy company Hasb,Andy_Crawford,Andrew `` Andy '' or `` Drew '' Crawford is a Scottish-American soccer coach and retired player who played professionall,##trick aside ##fk flirt juan,5,"[22881, 4998, 24316, 27978, 5348]",100,9,91,0.1622716784477234,0.15083951244029323,0,10400,,
fever,cos,Jenny Wade co-stars in the film No Reservations.,No_Reservations_(film),"No Reservations is a 2007 American romantic comedy-drama film directed by Scott Hicks . Starring Catherine Zeta-Jones , ",Kuwait_National_Assembly_Building,"The Kuwait National Assembly Building , designed by Danish architect Jørn Utzon in 1972 , was completed in 1982 under th",mb [unused897] redevelopment spine thom,5,"[16914, 902, 15582, 8560, 19438]",100,22,78,0.056704938411712646,0.07087424623381577,0,2600,,
fever,cos,Wyatt Earp was anything except a person in criminal law enforcement.,Constable,"A constable is a person holding a particular office , most commonly in criminal law enforcement . The office of constabl",Uttama_Chola,Uttama Chola ascended the Chola throne c. 970 CE succeeding Parantaka Chola II . Uttama was the son of the illustrious S,##tative gleaming ##sitor academy paralympic,5,"[27453, 18242, 28307, 2914, 17029]",100,83,17,0.018845081329345703,0.0062473051183835615,0,2200,,
fever,cos,"Richard Nixon's wife was born on March 16, 1912.",Richard_Nixon,"Richard Milhous Nixon ( January 9 , 1913 -- April 22 , 1994 ) was an American politician who served as the 37th Presiden",Johan_Heldenbergh,"Johan Heldenbergh ( born 9 February 1967 ) is a Belgian actor , playwright , screenwriter , theatre director and film di",edison kettle abandon grown ##ʑ,5,"[17046, 22421, 10824, 4961, 29703]",100,29,71,0.08185571432113647,0.05360456386681822,0,2900,,
fever,cos,Jim Henson was the founder of an entertainment company in the United States.,Jim_Henson,"James Maury `` Jim '' Henson ( September 24 , 1936 -- May 16 , 1990 ) was an American puppeteer , artist , cartoonist , ",Shaddadids,The Shaddadids were a dynasty of Kurdish origin who ruled in various parts of Armenia and Arran from 951 to 1174 AD . Th,counties berman berries oaxaca sheen,5,"[5721, 29482, 22681, 26923, 20682]",100,94,6,0.02888697385787964,0.002019863489555407,0,3800,,
fever,cos,Brokeback Mountain is an American neo-western romantic drama miniseries.,Brokeback_Mountain,Brokeback Mountain is a 2005 American neo-western romantic drama film directed by Ang Lee and produced by Diana Ossana a,Hungarian_Mothers'_National_Party,The Hungarian Mothers ' National Party ( Magyar Anyák Nemzeti Pártja MANP ) was an extra-parliamentary party in Hungary ,##rth dictatorship ##gis ##tern moroccan,5,"[15265, 18944, 17701, 16451, 17494]",100,78,22,-0.0007786750793457031,0.008444475691908065,0,3900,,
fever,cos,The English Civil War was over the manner of England's government in the mid-1600's.,English_Civil_War,The English Civil War ( 1642 -- 1651 ) was a series of armed conflicts and political machinations between Parliamentaria,"Swingate,_Nottinghamshire",Swingate is a small English village positioned in the centre of Kimberley and Babbington . It is a parish within Broxtow,require workshops protects ##rbin weston,5,"[5478, 9656, 18227, 27366, 12755]",100,3,97,0.11888730525970459,0.349809516776312,0,4400,,
fever,cos,Johan Heldenbergh starred in The Misfortunates.,Johan_Heldenbergh,"Johan Heldenbergh ( born 9 February 1967 ) is a Belgian actor , playwright , screenwriter , theatre director and film di",Mary-Louise_Parker,"Mary-Louise Parker ( born August 2 , 1964 ) is an American actress and author . In addition to her many films , Parker e",serum 225 patent dialect momma,5,"[20194, 14993, 7353, 9329, 23603]",100,75,25,0.03136926889419556,0.009862590031133378,0,2800,,
fever,cos,"The Meyerowitz stories stars Adam Sandler, Ben Stiller, Emma Thompson, and Dustin Hoffman.",The_Meyerowitz_Stories,The Meyerowitz Stories ( New and Selected ) is a 2017 American comedy-drama film directed and written by Noah Baumbach .,Xiazhuang,"Xiazhuang may refer to the following locations in China :   Xiazhuang Township , Fuping County , Hebei  Written as '' 夏庄",平 ##朝 sighing dances ##pment,5,"[1839, 30400, 19381, 11278, 24073]",100,18,82,0.06271862983703613,0.08521843014295027,0,3400,,
fever,cos,"Annie Parisse was on ""The Following"", a recurring television program.",Annie_Parisse,"Anne Marie Cancelmi ( born July 31 , 1975 ) , known professionally as Annie Parisse , is an American actress . She portr",Breath_of_Life_(Louis_Hayes_album),Breath of Life is an album led by drummer Louis Hayes which was recorded in 1974 and released on the Muse label . <,selected transcription ##chs [unused152] upside,5,"[3479, 14193, 18069, 157, 14961]",100,14,86,0.07639896869659424,0.10576754158612753,0,2800,,
fever,cos,Limbu language is spoken in at least one country in Asia.,Bhutan,"Bhutan ( -LSB- buːˈtɑːn -RSB- ) , officially the Kingdom of Bhutan ( druk gyal khap ) , is a landlocked country in Asia ",Méricourt,"Méricourt is the name of several communes in France :   Méricourt , Pas-de-Calais  Méricourt , Yvelines  Méricourt-en-Vi",respective ##ada leroy used ##raße,5,"[7972, 8447, 19103, 2109, 27807]",100,53,47,0.04586458206176758,0.02357485964775205,0,3400,,
fever,cos,Leukemia is thought to be caused by both a particular gene as well as air pollution.,Leukemia,"Leukemia , also spelled leukaemia , is a group of cancers that usually begin in the bone marrow and result in high numbe",Into_the_Wild_(book),"Into the Wild is a 1996 non-fiction book written by Jon Krakauer . It is an expansion of a 9,000-word article by Krakaue",bird associations pressed shawn trilogy,5,"[4743, 8924, 4508, 13218, 11544]",100,50,50,0.10726499557495117,0.026100951165194147,0,3800,,
